CHR,START,STOP,GENE
scaffold_14,23308916,23312958,Migut.N02781.1.v2.0
scaffold_14,23308916,23312958,Migut.N02781.2.v2.0
scaffold_14,23313843,23316427,Migut.N02782.1.v2.0
scaffold_14,23313843,23316168,Migut.N02782.2.v2.0
scaffold_14,23320231,23322285,Migut.N02783.1.v2.0
scaffold_14,23322984,23323640,Migut.N02784.1.v2.0
scaffold_14,23329706,23332833,Migut.N02785.1.v2.0
scaffold_14,23333104,23335578,Migut.N02786.1.v2.0
scaffold_14,23336177,23339023,Migut.N02787.1.v2.0
scaffold_14,23340690,23341441,Migut.N02788.1.v2.0
scaffold_14,23342487,23344101,Migut.N02789.1.v2.0
scaffold_14,23344871,23347791,Migut.N02790.1.v2.0
scaffold_14,23361099,23361760,Migut.N02791.1.v2.0
scaffold_14,23364312,23374262,Migut.N02792.1.v2.0
scaffold_14,23375141,23375886,Migut.N02793.1.v2.0
scaffold_14,23388357,23389073,Migut.N02794.1.v2.0
scaffold_14,23389773,23390064,Migut.N02795.1.v2.0
scaffold_14,23401628,23412491,Migut.N02796.1.v2.0
scaffold_14,23423482,23427039,Migut.N02797.1.v2.0
scaffold_14,23430477,23433186,Migut.N02798.1.v2.0
scaffold_14,23440863,23444207,Migut.N02799.1.v2.0
scaffold_14,23441246,23444207,Migut.N02799.2.v2.0
scaffold_14,23446928,23450505,Migut.N02800.1.v2.0
scaffold_14,23456695,23458021,Migut.N02801.1.v2.0
scaffold_14,23458130,23460662,Migut.N02802.1.v2.0
scaffold_14,23461598,23463460,Migut.N02803.1.v2.0
scaffold_14,23463487,23465136,Migut.N02804.1.v2.0
scaffold_14,23465383,23465977,Migut.N02805.1.v2.0
scaffold_14,23467113,23470094,Migut.N02806.1.v2.0
scaffold_14,23470721,23472037,Migut.N02807.1.v2.0
scaffold_14,23477768,23478959,Migut.N02808.1.v2.0
scaffold_14,23487415,23490481,Migut.N02809.1.v2.0
scaffold_14,23487415,23490481,Migut.N02809.2.v2.0
scaffold_14,23491316,23492400,Migut.N02810.1.v2.0
scaffold_14,23492783,23494995,Migut.N02811.1.v2.0
scaffold_14,23497884,23498916,Migut.N02812.1.v2.0
scaffold_14,23498916,23501274,Migut.N02813.1.v2.0
scaffold_14,23501922,23503924,Migut.N02814.1.v2.0
scaffold_14,23507580,23516113,Migut.N02815.1.v2.0
scaffold_14,23516503,23517143,Migut.N02816.1.v2.0
scaffold_14,23517408,23521402,Migut.N02817.1.v2.0
scaffold_14,23523907,23524822,Migut.N02818.1.v2.0
scaffold_14,23525970,23530941,Migut.N02819.1.v2.0
scaffold_14,23525560,23528161,Migut.N02819.2.v2.0
scaffold_14,23532532,23533698,Migut.N02820.1.v2.0
scaffold_14,23536172,23538672,Migut.N02821.1.v2.0
scaffold_14,23543271,23546608,Migut.N02822.1.v2.0
scaffold_14,23548239,23550762,Migut.N02823.1.v2.0
scaffold_14,23548239,23550762,Migut.N02823.2.v2.0
scaffold_14,23553103,23556640,Migut.N02824.1.v2.0
scaffold_14,23561007,23561717,Migut.N02825.1.v2.0
scaffold_14,23568361,23569321,Migut.N02826.1.v2.0
scaffold_14,23573762,23576012,Migut.N02827.1.v2.0
scaffold_14,23584627,23602039,Migut.N02828.1.v2.0
scaffold_14,23604552,23606548,Migut.N02829.1.v2.0
scaffold_14,23606746,23610106,Migut.N02830.1.v2.0
scaffold_14,23612308,23615490,Migut.N02831.1.v2.0
scaffold_14,23630487,23632131,Migut.N02832.1.v2.0
scaffold_14,23632857,23636547,Migut.N02833.1.v2.0
scaffold_14,23632857,23636560,Migut.N02833.2.v2.0
scaffold_14,23637186,23642443,Migut.N02834.1.v2.0
scaffold_14,23637186,23642443,Migut.N02834.2.v2.0
scaffold_14,23637186,23642443,Migut.N02834.3.v2.0
scaffold_14,23643406,23646581,Migut.N02835.1.v2.0
scaffold_14,23646682,23649884,Migut.N02836.1.v2.0
scaffold_14,23651628,23656305,Migut.N02837.1.v2.0
scaffold_14,23661920,23664108,Migut.N02838.1.v2.0
scaffold_14,23665917,23666670,Migut.N02839.1.v2.0
scaffold_14,23685136,23687646,Migut.N02840.1.v2.0
scaffold_14,23685136,23687646,Migut.N02840.2.v2.0
scaffold_14,23688284,23691602,Migut.N02841.1.v2.0
scaffold_14,23691960,23692793,Migut.N02842.1.v2.0
scaffold_14,23694640,23698392,Migut.N02843.1.v2.0
scaffold_14,23699613,23703125,Migut.N02844.1.v2.0
scaffold_14,23699613,23703125,Migut.N02844.2.v2.0
scaffold_14,23703298,23706404,Migut.N02845.1.v2.0
scaffold_14,23706794,23710165,Migut.N02846.1.v2.0
scaffold_14,23711081,23712442,Migut.N02847.1.v2.0
scaffold_14,23717618,23718244,Migut.N02848.1.v2.0
scaffold_14,23728014,23728810,Migut.N02849.1.v2.0
scaffold_14,23728156,23728810,Migut.N02849.2.v2.0
scaffold_14,23729029,23729676,Migut.N02850.1.v2.0
scaffold_14,23732992,23734731,Migut.N02851.1.v2.0
scaffold_14,23737907,23741335,Migut.N02852.1.v2.0
scaffold_14,23742658,23745443,Migut.N02853.1.v2.0
scaffold_14,23745939,23747561,Migut.N02854.1.v2.0
scaffold_14,23745939,23747561,Migut.N02854.2.v2.0
scaffold_14,23747624,23748217,Migut.N02855.1.v2.0
scaffold_14,23748456,23754392,Migut.N02856.1.v2.0
scaffold_14,23768844,23770396,Migut.N02857.1.v2.0
scaffold_14,23771589,23781058,Migut.N02858.1.v2.0
scaffold_14,23781993,23789268,Migut.N02859.1.v2.0
scaffold_14,23781532,23789543,Migut.N02859.2.v2.0
scaffold_14,23781629,23789543,Migut.N02859.3.v2.0
scaffold_14,23790390,23797090,Migut.N02860.1.v2.0
scaffold_14,23798125,23819889,Migut.N02861.1.v2.0
scaffold_14,23823317,23845601,Migut.N02862.1.v2.0
scaffold_14,23823317,23845601,Migut.N02862.2.v2.0
scaffold_14,23823317,23845601,Migut.N02862.3.v2.0
scaffold_14,23827559,23845601,Migut.N02862.4.v2.0
scaffold_14,23845864,23850539,Migut.N02863.1.v2.0
scaffold_14,23851407,23853766,Migut.N02864.1.v2.0
scaffold_14,23854647,23863471,Migut.N02865.1.v2.0
scaffold_14,23854806,23863471,Migut.N02865.2.v2.0
scaffold_14,23864586,23872577,Migut.N02866.1.v2.0
scaffold_14,23872722,23875939,Migut.N02867.1.v2.0
scaffold_14,23873525,23875939,Migut.N02867.2.v2.0
scaffold_14,23876317,23881583,Migut.N02868.1.v2.0
scaffold_14,23884448,23885862,Migut.N02869.1.v2.0
scaffold_14,23887507,23893987,Migut.N02870.1.v2.0
scaffold_14,23894954,23898025,Migut.N02871.1.v2.0
scaffold_14,23900017,23902663,Migut.N02872.1.v2.0
scaffold_14,23904056,23906575,Migut.N02873.1.v2.0
scaffold_14,23907471,23909843,Migut.N02874.1.v2.0
scaffold_14,23910088,23912188,Migut.N02875.1.v2.0
scaffold_14,23914180,23915392,Migut.N02876.1.v2.0
scaffold_14,23917114,23917992,Migut.N02877.1.v2.0
scaffold_14,23918810,23923444,Migut.N02878.1.v2.0
scaffold_14,23924904,23925769,Migut.N02879.1.v2.0
scaffold_14,23931607,23932896,Migut.N02880.1.v2.0
scaffold_14,23935833,23938146,Migut.N02881.1.v2.0
scaffold_14,23935833,23938146,Migut.N02881.2.v2.0
scaffold_14,23939619,23941059,Migut.N02882.1.v2.0
scaffold_14,23942474,23944110,Migut.N02883.1.v2.0
scaffold_14,23944540,23950022,Migut.N02884.1.v2.0
scaffold_14,23951237,23953626,Migut.N02885.1.v2.0
scaffold_14,23956642,23957764,Migut.N02886.1.v2.0
scaffold_14,23959425,23960102,Migut.N02887.1.v2.0
scaffold_14,23965026,23967614,Migut.N02888.1.v2.0
scaffold_14,23969004,23970359,Migut.N02889.1.v2.0
scaffold_14,23975317,23978379,Migut.N02890.1.v2.0
scaffold_14,23980534,23983184,Migut.N02891.1.v2.0
scaffold_14,23980534,23983184,Migut.N02891.2.v2.0
scaffold_14,23980534,23983184,Migut.N02891.3.v2.0
scaffold_14,23984943,23987319,Migut.N02892.1.v2.0
scaffold_14,23984943,23987319,Migut.N02892.2.v2.0
scaffold_14,23985174,23987319,Migut.N02892.3.v2.0
scaffold_14,23987854,23989709,Migut.N02893.1.v2.0
scaffold_14,23987854,23989709,Migut.N02893.2.v2.0
scaffold_14,23991545,23994862,Migut.N02894.1.v2.0
scaffold_14,23996013,23998638,Migut.N02895.1.v2.0
scaffold_14,23996013,23998638,Migut.N02895.2.v2.0
scaffold_14,23998842,24000032,Migut.N02896.1.v2.0
scaffold_14,24000354,24002454,Migut.N02897.1.v2.0
scaffold_14,24002670,24003607,Migut.N02898.1.v2.0
scaffold_14,24002670,24003607,Migut.N02898.2.v2.0
scaffold_14,24010345,24011521,Migut.N02899.1.v2.0
scaffold_14,24011975,24012637,Migut.N02900.1.v2.0
scaffold_14,24014206,24016068,Migut.N02901.1.v2.0
scaffold_14,24016180,24018348,Migut.N02902.1.v2.0
scaffold_14,24019703,24022071,Migut.N02903.1.v2.0
scaffold_14,24019703,24022049,Migut.N02903.2.v2.0
scaffold_14,24022163,24022996,Migut.N02904.1.v2.0
scaffold_14,24027596,24029961,Migut.N02905.1.v2.0
scaffold_14,24031092,24032117,Migut.N02906.1.v2.0
scaffold_14,24035206,24036368,Migut.N02907.1.v2.0
scaffold_14,24038175,24039701,Migut.N02908.1.v2.0
scaffold_14,24040193,24041512,Migut.N02909.1.v2.0
scaffold_14,24041871,24047209,Migut.N02910.1.v2.0
scaffold_14,24048004,24050004,Migut.N02911.1.v2.0
scaffold_14,24055710,24056702,Migut.N02912.1.v2.0
scaffold_14,24059791,24065347,Migut.N02913.1.v2.0
scaffold_14,24063503,24063995,Migut.N02914.1.v2.0
scaffold_14,24095768,24097137,Migut.N02915.1.v2.0
scaffold_14,24096491,24099119,Migut.N02916.1.v2.0
scaffold_14,24099756,24103360,Migut.N02917.1.v2.0
scaffold_14,24105337,24107231,Migut.N02918.1.v2.0
scaffold_14,24109319,24110002,Migut.N02919.1.v2.0
scaffold_14,24121073,24122426,Migut.N02920.1.v2.0
scaffold_14,24124828,24125412,Migut.N02921.1.v2.0
scaffold_14,24125927,24129621,Migut.N02922.1.v2.0
scaffold_14,24130432,24134949,Migut.N02923.1.v2.0
scaffold_14,24131672,24134949,Migut.N02923.2.v2.0
scaffold_14,24135028,24139337,Migut.N02924.1.v2.0
scaffold_14,24144128,24144838,Migut.N02925.1.v2.0
scaffold_14,24146490,24148508,Migut.N02926.1.v2.0
scaffold_14,24148103,24151709,Migut.N02927.1.v2.0
scaffold_14,24154778,24157354,Migut.N02928.1.v2.0
scaffold_14,24158095,24160161,Migut.N02929.1.v2.0
scaffold_14,24161122,24162103,Migut.N02930.1.v2.0
scaffold_14,24163057,24169994,Migut.N02931.1.v2.0
scaffold_14,24169461,24172291,Migut.N02932.1.v2.0
scaffold_14,24172962,24175667,Migut.N02933.1.v2.0
scaffold_14,24176534,24178836,Migut.N02934.1.v2.0
scaffold_14,24176534,24178836,Migut.N02934.2.v2.0
scaffold_14,24176557,24178836,Migut.N02934.3.v2.0
scaffold_14,24178981,24180711,Migut.N02935.1.v2.0
scaffold_14,24181502,24183095,Migut.N02936.1.v2.0
scaffold_14,24181502,24182896,Migut.N02936.2.v2.0
scaffold_14,24183521,24188204,Migut.N02937.1.v2.0
scaffold_14,24188524,24192197,Migut.N02938.1.v2.0
scaffold_14,24188610,24192197,Migut.N02938.2.v2.0
scaffold_14,24193379,24200406,Migut.N02939.1.v2.0
scaffold_14,24193984,24194670,Migut.N02940.1.v2.0
scaffold_14,24200766,24202962,Migut.N02941.1.v2.0
scaffold_14,24203215,24207274,Migut.N02942.1.v2.0
scaffold_14,24207834,24211549,Migut.N02943.1.v2.0
scaffold_14,24211927,24214912,Migut.N02944.1.v2.0
scaffold_14,24214913,24216916,Migut.N02945.1.v2.0
scaffold_14,24217440,24221063,Migut.N02946.1.v2.0
scaffold_14,24221121,24221510,Migut.N02947.1.v2.0
scaffold_14,24221957,24226110,Migut.N02948.1.v2.0
scaffold_14,24221957,24226110,Migut.N02948.2.v2.0
scaffold_14,24234908,24238935,Migut.N02949.1.v2.0
scaffold_14,24234908,24238924,Migut.N02949.2.v2.0
scaffold_14,24238935,24244783,Migut.N02950.1.v2.0
scaffold_14,24249694,24256698,Migut.N02951.1.v2.0
scaffold_14,24249911,24256698,Migut.N02951.2.v2.0
scaffold_14,24257815,24262352,Migut.N02952.1.v2.0
scaffold_14,24257815,24261792,Migut.N02952.2.v2.0
scaffold_14,24257815,24261785,Migut.N02952.3.v2.0
scaffold_14,24263081,24265622,Migut.N02953.1.v2.0
scaffold_14,24266290,24272039,Migut.N02954.1.v2.0
scaffold_14,24266290,24272039,Migut.N02954.2.v2.0
scaffold_14,24266290,24272039,Migut.N02954.3.v2.0
scaffold_14,24272631,24275953,Migut.N02955.1.v2.0
scaffold_14,24276848,24278769,Migut.N02956.1.v2.0
scaffold_14,24276848,24278769,Migut.N02956.2.v2.0
scaffold_14,24277457,24278769,Migut.N02956.3.v2.0
scaffold_14,24279703,24283995,Migut.N02957.1.v2.0
scaffold_14,24279703,24283995,Migut.N02957.2.v2.0
scaffold_14,24302522,24303514,Migut.N02958.1.v2.0
scaffold_14,24305935,24307872,Migut.N02959.1.v2.0
scaffold_14,24307908,24308460,Migut.N02960.1.v2.0
scaffold_14,24310678,24313483,Migut.N02961.1.v2.0
scaffold_14,24310754,24313428,Migut.N02961.2.v2.0
scaffold_14,24314787,24318217,Migut.N02962.1.v2.0
scaffold_14,24320984,24325450,Migut.N02963.1.v2.0
scaffold_14,24320984,24325450,Migut.N02963.2.v2.0
scaffold_14,24325768,24328977,Migut.N02964.1.v2.0
scaffold_14,24331067,24332827,Migut.N02965.1.v2.0
scaffold_14,24335311,24338839,Migut.N02966.1.v2.0
scaffold_14,24336143,24338839,Migut.N02966.2.v2.0
scaffold_14,24339956,24341332,Migut.N02967.1.v2.0
scaffold_14,24341411,24343848,Migut.N02968.1.v2.0
scaffold_14,24341411,24343848,Migut.N02968.2.v2.0
scaffold_14,24341360,24343633,Migut.N02968.3.v2.0
scaffold_14,24344776,24347166,Migut.N02969.1.v2.0
scaffold_14,24348360,24351787,Migut.N02970.1.v2.0
scaffold_14,24351994,24354982,Migut.N02971.1.v2.0
scaffold_14,24351914,24354998,Migut.N02971.2.v2.0
scaffold_14,24351914,24354998,Migut.N02971.3.v2.0
scaffold_14,24355640,24357827,Migut.N02972.1.v2.0
scaffold_14,24358358,24360300,Migut.N02973.1.v2.0
scaffold_14,24360716,24364084,Migut.N02974.1.v2.0
scaffold_14,24365030,24367018,Migut.N02975.1.v2.0
scaffold_14,24368775,24370956,Migut.N02976.1.v2.0
scaffold_14,24372032,24374968,Migut.N02977.1.v2.0
scaffold_14,24375276,24380600,Migut.N02978.1.v2.0
scaffold_14,24375276,24380326,Migut.N02978.2.v2.0
scaffold_14,24380931,24382676,Migut.N02979.1.v2.0
scaffold_14,24381214,24382676,Migut.N02979.2.v2.0
scaffold_14,24382837,24390190,Migut.N02980.1.v2.0
scaffold_14,24396225,24398267,Migut.N02981.1.v2.0
scaffold_14,24398626,24399756,Migut.N02982.1.v2.0
scaffold_14,24401844,24403219,Migut.N02983.1.v2.0
scaffold_14,24408049,24409654,Migut.N02984.1.v2.0
scaffold_14,24410348,24413010,Migut.N02985.1.v2.0
scaffold_14,24412541,24415868,Migut.N02986.1.v2.0
scaffold_14,24416104,24418211,Migut.N02987.1.v2.0
scaffold_14,24419009,24421512,Migut.N02988.1.v2.0
scaffold_14,24421947,24426435,Migut.N02989.1.v2.0
scaffold_14,24430692,24433597,Migut.N02990.1.v2.0
scaffold_14,24440311,24441686,Migut.N02991.1.v2.0
scaffold_14,24444895,24450362,Migut.N02992.1.v2.0
scaffold_14,24451037,24457082,Migut.N02993.1.v2.0
scaffold_14,24451083,24457064,Migut.N02993.2.v2.0
scaffold_14,24457885,24460087,Migut.N02994.1.v2.0
scaffold_14,24462372,24463286,Migut.N02995.1.v2.0
scaffold_14,24463990,24466607,Migut.N02996.1.v2.0
scaffold_14,24468209,24469201,Migut.N02997.1.v2.0
scaffold_14,24470614,24472876,Migut.N02998.1.v2.0
scaffold_14,24472307,24473978,Migut.N02999.1.v2.0
scaffold_14,24475948,24476844,Migut.N03000.1.v2.0
scaffold_14,24479751,24482832,Migut.N03001.1.v2.0
scaffold_14,24483190,24485843,Migut.N03002.1.v2.0
scaffold_14,24486385,24489043,Migut.N03003.1.v2.0
scaffold_14,24486385,24488162,Migut.N03003.2.v2.0
scaffold_14,24488750,24493119,Migut.N03004.1.v2.0
scaffold_14,24488747,24493119,Migut.N03004.2.v2.0
scaffold_14,24488750,24492935,Migut.N03004.3.v2.0
scaffold_14,24488750,24491897,Migut.N03004.4.v2.0
scaffold_14,24493748,24496869,Migut.N03005.1.v2.0
scaffold_14,24500125,24504425,Migut.N03006.1.v2.0
scaffold_14,24504945,24509453,Migut.N03007.1.v2.0
scaffold_14,24510762,24514580,Migut.N03008.1.v2.0
scaffold_14,24516333,24519641,Migut.N03009.1.v2.0
scaffold_14,24519233,24522735,Migut.N03010.1.v2.0
scaffold_14,24519233,24522001,Migut.N03010.2.v2.0
scaffold_14,24523032,24531564,Migut.N03011.1.v2.0
scaffold_14,24523032,24531299,Migut.N03011.2.v2.0
scaffold_14,24532154,24536828,Migut.N03012.1.v2.0
scaffold_14,24532154,24536828,Migut.N03012.2.v2.0
scaffold_14,24541309,24544929,Migut.N03013.1.v2.0
scaffold_14,24541309,24544929,Migut.N03013.2.v2.0
scaffold_14,24545261,24546866,Migut.N03014.1.v2.0
scaffold_14,24550628,24552256,Migut.N03015.1.v2.0
scaffold_14,24550628,24552566,Migut.N03015.2.v2.0
scaffold_14,24552793,24554910,Migut.N03016.1.v2.0
scaffold_14,24555235,24559714,Migut.N03017.1.v2.0
scaffold_14,24555447,24559714,Migut.N03017.2.v2.0
scaffold_14,24559885,24562210,Migut.N03018.1.v2.0
scaffold_14,24562695,24567710,Migut.N03019.1.v2.0
scaffold_14,24588007,24591304,Migut.N03020.1.v2.0
scaffold_14,24592610,24595509,Migut.N03021.1.v2.0
scaffold_14,24595838,24597189,Migut.N03022.1.v2.0
scaffold_14,24597296,24597920,Migut.N03023.1.v2.0
scaffold_14,24598249,24600423,Migut.N03024.1.v2.0
scaffold_14,24601331,24604690,Migut.N03025.1.v2.0
scaffold_14,24605035,24610536,Migut.N03026.1.v2.0
scaffold_14,24612523,24613719,Migut.N03027.1.v2.0
scaffold_14,24620526,24622391,Migut.N03028.1.v2.0
scaffold_14,24636303,24637817,Migut.N03029.1.v2.0
scaffold_14,24639160,24641277,Migut.N03030.1.v2.0
scaffold_14,24647711,24649632,Migut.N03031.1.v2.0
scaffold_14,24650162,24652144,Migut.N03032.1.v2.0
scaffold_14,24652168,24653880,Migut.N03033.1.v2.0
scaffold_14,24654334,24656293,Migut.N03034.1.v2.0
scaffold_14,24668326,24669699,Migut.N03035.1.v2.0
scaffold_14,24670391,24672143,Migut.N03036.1.v2.0
scaffold_14,24674977,24677215,Migut.N03037.1.v2.0
scaffold_14,24681953,24683443,Migut.N03038.1.v2.0
scaffold_14,24683869,24685785,Migut.N03039.1.v2.0
scaffold_14,24688464,24693469,Migut.N03040.1.v2.0
scaffold_14,24693309,24696215,Migut.N03041.1.v2.0
scaffold_14,24697164,24699238,Migut.N03042.1.v2.0
scaffold_14,24700553,24702397,Migut.N03043.1.v2.0
scaffold_14,24706351,24707807,Migut.N03044.1.v2.0
scaffold_14,24709622,24711722,Migut.N03045.1.v2.0
scaffold_14,24712427,24714475,Migut.N03046.1.v2.0
scaffold_14,24713667,24719215,Migut.N03047.1.v2.0
scaffold_14,24720892,24725425,Migut.N03048.1.v2.0
scaffold_14,24726685,24734237,Migut.N03049.1.v2.0
scaffold_14,24733337,24735099,Migut.N03050.1.v2.0
scaffold_14,24736684,24739682,Migut.N03051.1.v2.0
scaffold_14,24737692,24739682,Migut.N03051.2.v2.0
scaffold_14,24740268,24743031,Migut.N03052.1.v2.0
scaffold_14,24740268,24743031,Migut.N03052.2.v2.0
scaffold_14,24742693,24743851,Migut.N03053.1.v2.0
scaffold_14,24744191,24746291,Migut.N03054.1.v2.0
scaffold_14,24744191,24745103,Migut.N03054.2.v2.0
scaffold_14,24749534,24753433,Migut.N03055.1.v2.0
scaffold_14,24753622,24755940,Migut.N03056.1.v2.0
scaffold_14,24756085,24760045,Migut.N03057.1.v2.0
scaffold_14,24756085,24760045,Migut.N03057.2.v2.0
scaffold_14,24761111,24765425,Migut.N03058.1.v2.0
scaffold_14,24761111,24765425,Migut.N03058.2.v2.0
scaffold_14,24765950,24767386,Migut.N03059.1.v2.0
scaffold_14,24765793,24767389,Migut.N03059.2.v2.0
scaffold_14,24767421,24769823,Migut.N03060.1.v2.0
scaffold_14,24771062,24772861,Migut.N03061.1.v2.0
scaffold_14,24775288,24777095,Migut.N03062.1.v2.0
scaffold_14,24778107,24782218,Migut.N03063.1.v2.0
scaffold_14,24784403,24788663,Migut.N03064.1.v2.0
scaffold_14,24791149,24795003,Migut.N03065.1.v2.0
scaffold_14,24795832,24796835,Migut.N03066.1.v2.0
scaffold_14,24797668,24799400,Migut.N03067.1.v2.0
scaffold_14,24803443,24806292,Migut.N03068.1.v2.0
scaffold_14,24807915,24810909,Migut.N03069.1.v2.0
scaffold_14,24811206,24818015,Migut.N03070.1.v2.0
scaffold_14,24818140,24823581,Migut.N03071.1.v2.0
scaffold_14,24818140,24823581,Migut.N03071.2.v2.0
scaffold_14,24818182,24823581,Migut.N03071.3.v2.0
scaffold_14,24824002,24825507,Migut.N03072.1.v2.0
scaffold_14,24826540,24828382,Migut.N03073.1.v2.0
scaffold_14,24829862,24833373,Migut.N03074.1.v2.0
scaffold_14,24833497,24835229,Migut.N03075.1.v2.0
scaffold_14,24835999,24836317,Migut.N03076.1.v2.0
scaffold_14,24838851,24840866,Migut.N03077.1.v2.0
scaffold_14,24840953,24841631,Migut.N03078.1.v2.0
scaffold_14,24846517,24852283,Migut.N03079.1.v2.0
scaffold_14,24848465,24852608,Migut.N03079.2.v2.0
scaffold_14,24853034,24857153,Migut.N03080.1.v2.0
scaffold_14,24858082,24859337,Migut.N03081.1.v2.0
scaffold_14,24860889,24862086,Migut.N03082.1.v2.0
scaffold_14,24865248,24866513,Migut.N03083.1.v2.0
scaffold_14,24866787,24870109,Migut.N03084.1.v2.0
scaffold_14,24872103,24873386,Migut.N03085.1.v2.0
scaffold_14,24871588,24873761,Migut.N03085.2.v2.0
scaffold_14,24873265,24874468,Migut.N03086.1.v2.0
scaffold_14,24875745,24876509,Migut.N03087.1.v2.0
scaffold_14,24877329,24878711,Migut.N03088.1.v2.0
scaffold_14,24879894,24880373,Migut.N03089.1.v2.0
scaffold_14,24881531,24883076,Migut.N03090.1.v2.0
scaffold_14,24883372,24884948,Migut.N03091.1.v2.0
scaffold_14,24888033,24890708,Migut.N03092.1.v2.0
scaffold_14,24893163,24894478,Migut.N03093.1.v2.0
scaffold_14,24896280,24897991,Migut.N03094.1.v2.0
scaffold_14,24896280,24897991,Migut.N03094.2.v2.0
scaffold_14,24897468,24900830,Migut.N03095.1.v2.0
scaffold_14,24903059,24907165,Migut.N03096.1.v2.0
scaffold_14,24907300,24911694,Migut.N03097.1.v2.0
scaffold_14,24912141,24921796,Migut.N03098.1.v2.0
scaffold_14,24912141,24921796,Migut.N03098.2.v2.0
scaffold_14,24912141,24920114,Migut.N03098.3.v2.0
scaffold_14,24930248,24939911,Migut.N03099.1.v2.0
scaffold_14,24940964,24943535,Migut.N03100.1.v2.0
scaffold_14,24941895,24943535,Migut.N03100.2.v2.0
scaffold_14,24943991,24944797,Migut.N03101.1.v2.0
scaffold_14,24945373,24947212,Migut.N03102.1.v2.0
scaffold_14,24947029,24948858,Migut.N03103.1.v2.0
scaffold_14,24947035,24948763,Migut.N03103.2.v2.0
scaffold_14,24949689,24952084,Migut.N03104.1.v2.0
scaffold_14,24949689,24951730,Migut.N03104.2.v2.0
scaffold_14,24952363,24954081,Migut.N03105.1.v2.0
scaffold_14,24957396,24962210,Migut.N03106.1.v2.0
scaffold_14,24962438,24966364,Migut.N03107.1.v2.0
scaffold_14,24962438,24965367,Migut.N03107.2.v2.0
scaffold_14,24962438,24965367,Migut.N03107.3.v2.0
scaffold_14,24967132,24968451,Migut.N03108.1.v2.0
scaffold_14,24969194,24971522,Migut.N03109.1.v2.0
scaffold_14,24971918,24978662,Migut.N03110.1.v2.0
scaffold_14,24992673,24993822,Migut.N03111.1.v2.0
scaffold_14,24992673,24993392,Migut.N03111.2.v2.0
scaffold_14,24993881,24995592,Migut.N03112.1.v2.0
scaffold_14,24993881,24995592,Migut.N03112.2.v2.0
scaffold_14,24995741,25000253,Migut.N03113.1.v2.0
